reading_id,asset_id,tail_number,asset_type,platform,timestamp,metric_name,value,unit,component
RD00400,CH03,TAIL-CH03,fixed_wing,C-130 Hercules,2025-07-13T12:35:01Z,hours_since_last_service,14.58,hours,airframe
RD00401,CH03,TAIL-CH03,fixed_wing,C-130 Hercules,2025-07-14T05:22:45Z,vibration_mm_s,1.8,mm/s,engine
RD00402,CH03,TAIL-CH03,fixed_wing,C-130 Hercules,2025-07-14T05:22:45Z,engine_temp_c,151.04,celsius,engine
RD00403,CH03,TAIL-CH03,fixed_wing,C-130 Hercules,2025-07-14T05:22:45Z,oil_quality_index,65.89,index,hydraulics
RD00404,CH03,TAIL-CH03,fixed_wing,C-130 Hercules,2025-07-14T05:22:45Z,hours_since_last_service,119.27,hours,airframe
RD00405,CH03,TAIL-CH03,fixed_wing,C-130 Hercules,2025-07-14T22:10:34Z,vibration_mm_s,0.95,mm/s,engine
RD00406,CH03,TAIL-CH03,fixed_wing,C-130 Hercules,2025-07-14T22:10:34Z,engine_temp_c,145.39,celsius,engine
RD00407,CH03,TAIL-CH03,fixed_wing,C-130 Hercules,2025-07-14T22:10:34Z,oil_quality_index,66.66,index,hydraulics
RD00408,CH03,TAIL-CH03,fixed_wing,C-130 Hercules,2025-07-14T22:10:34Z,hours_since_last_service,74.45,hours,airframe
RD00409,CH04,TAIL-CH04,fixed_wing,C-130 Hercules,2025-07-09T17:33:32Z,vibration_mm_s,5.74,mm/s,engine
RD00410,CH04,TAIL-CH04,fixed_wing,C-130 Hercules,2025-07-09T17:33:32Z,engine_temp_c,194.69,celsius,engine
RD00411,CH04,TAIL-CH04,fixed_wing,C-130 Hercules,2025-07-09T17:33:32Z,oil_quality_index,65.64,index,hydraulics
RD00412,CH04,TAIL-CH04,fixed_wing,C-130 Hercules,2025-07-09T17:33:32Z,hours_since_last_service,101.7,hours,airframe
RD00413,CH04,TAIL-CH04,fixed_wing,C-130 Hercules,2025-07-10T12:54:36Z,vibration_mm_s,5.92,mm/s,engine
RD00414,CH04,TAIL-CH04,fixed_wing,C-130 Hercules,2025-07-10T12:54:36Z,engine_temp_c,196.81,celsius,engine
RD00415,CH04,TAIL-CH04,fixed_wing,C-130 Hercules,2025-07-10T12:54:36Z,oil_quality_index,86.45,index,hydraulics
RD00416,CH04,TAIL-CH04,fixed_wing,C-130 Hercules,2025-07-10T12:54:36Z,hours_since_last_service,142.81,hours,airframe
RD00417,CH04,TAIL-CH04,fixed_wing,C-130 Hercules,2025-07-10T21:41:35Z,vibration_mm_s,5.84,mm/s,engine
RD00418,CH04,TAIL-CH04,fixed_wing,C-130 Hercules,2025-07-10T21:41:35Z,engine_temp_c,200.01,celsius,engine
RD00419,CH04,TAIL-CH04,fixed_wing,C-130 Hercules,2025-07-10T21:41:35Z,oil_quality_index,96.34,index,hydraulics
RD00420,CH04,TAIL-CH04,fixed_wing,C-130 Hercules,2025-07-10T21:41:35Z,hours_since_last_service,43.89,hours,airframe
RD00421,CH04,TAIL-CH04,fixed_wing,C-130 Hercules,2025-07-13T12:20:15Z,vibration_mm_s,5.69,mm/s,engine
RD00422,CH04,TAIL-CH04,fixed_wing,C-130 Hercules,2025-07-13T12:20:15Z,engine_temp_c,195.25,celsius,engine
RD00423,CH04,TAIL-CH04,fixed_wing,C-130 Hercules,2025-07-13T12:20:15Z,oil_quality_index,69.17,index,hydraulics
RD00424,CH04,TAIL-CH04,fixed_wing,C-130 Hercules,2025-07-13T12:20:15Z,hours_since_last_service,123.81,hours,airframe
RD00425,CH04,TAIL-CH04,fixed_wing,C-130 Hercules,2025-07-13T13:53:11Z,vibration_mm_s,5.81,mm/s,engine
RD00426,CH04,TAIL-CH04,fixed_wing,C-130 Hercules,2025-07-13T13:53:11Z,engine_temp_c,195.77,celsius,engine
RD00427,CH04,TAIL-CH04,fixed_wing,C-130 Hercules,2025-07-13T13:53:11Z,oil_quality_index,88.08,index,hydraulics
RD00428,CH04,TAIL-CH04,fixed_wing,C-130 Hercules,2025-07-13T13:53:11Z,hours_since_last_service,140.37,hours,airframe
RD00429,CH04,TAIL-CH04,fixed_wing,C-130 Hercules,2025-07-14T01:45:47Z,vibration_mm_s,5.72,mm/s,engine
RD00430,CH04,TAIL-CH04,fixed_wing,C-130 Hercules,2025-07-14T01:45:47Z,engine_temp_c,198.85,celsius,engine
RD00431,CH04,TAIL-CH04,fixed_wing,C-130 Hercules,2025-07-14T01:45:47Z,oil_quality_index,89.68,index,hydraulics
RD00432,CH04,TAIL-CH04,fixed_wing,C-130 Hercules,2025-07-14T01:45:47Z,hours_since_last_service,29.47,hours,airframe
RD00433,MB01,TAIL-MB01,ground_vehicle,M1 Abrams,2025-07-08T10:18:50Z,vibration_mm_s,3.66,mm/s,drivetrain
RD00434,MB01,TAIL-MB01,ground_vehicle,M1 Abrams,2025-07-08T10:18:50Z,engine_temp_c,141.82,celsius,engine
RD00435,MB01,TAIL-MB01,ground_vehicle,M1 Abrams,2025-07-08T10:18:50Z,oil_quality_index,88.6,index,engine
RD00436,MB01,TAIL-MB01,ground_vehicle,M1 Abrams,2025-07-08T10:18:50Z,hours_since_last_service,22.92,hours,drivetrain
RD00437,MB01,TAIL-MB01,ground_vehicle,M1 Abrams,2025-07-09T00:09:38Z,vibration_mm_s,2.78,mm/s,drivetrain
RD00438,MB01,TAIL-MB01,ground_vehicle,M1 Abrams,2025-07-09T00:09:38Z,engine_temp_c,154.5,celsius,engine
RD00439,MB01,TAIL-MB01,ground_vehicle,M1 Abrams,2025-07-09T00:09:38Z,oil_quality_index,68.36,index,engine
RD00440,MB01,TAIL-MB01,ground_vehicle,M1 Abrams,2025-07-09T00:09:38Z,hours_since_last_service,141.32,hours,drivetrain
RD00441,MB01,TAIL-MB01,ground_vehicle,M1 Abrams,2025-07-10T10:24:31Z,vibration_mm_s,3.31,mm/s,drivetrain
RD00442,MB01,TAIL-MB01,ground_vehicle,M1 Abrams,2025-07-10T10:24:31Z,engine_temp_c,153.02,celsius,engine
RD00443,MB01,TAIL-MB01,ground_vehicle,M1 Abrams,2025-07-10T10:24:31Z,oil_quality_index,68.99,index,engine
RD00444,MB01,TAIL-MB01,ground_vehicle,M1 Abrams,2025-07-10T10:24:31Z,hours_since_last_service,177.25,hours,drivetrain
RD00445,MB01,TAIL-MB01,ground_vehicle,M1 Abrams,2025-07-12T23:47:39Z,vibration_mm_s,3.08,mm/s,drivetrain
RD00446,MB01,TAIL-MB01,ground_vehicle,M1 Abrams,2025-07-12T23:47:39Z,engine_temp_c,139.1,celsius,engine
RD00447,MB01,TAIL-MB01,ground_vehicle,M1 Abrams,2025-07-12T23:47:39Z,oil_quality_index,79.14,index,engine
RD00448,MB01,TAIL-MB01,ground_vehicle,M1 Abrams,2025-07-12T23:47:39Z,hours_since_last_service,73.0,hours,drivetrain
RD00449,MB01,TAIL-MB01,ground_vehicle,M1 Abrams,2025-07-13T23:38:33Z,vibration_mm_s,2.17,mm/s,drivetrain
RD00450,MB01,TAIL-MB01,ground_vehicle,M1 Abrams,2025-07-13T23:38:33Z,engine_temp_c,138.77,celsius,engine
RD00451,MB01,TAIL-MB01,ground_vehicle,M1 Abrams,2025-07-13T23:38:33Z,oil_quality_index,93.04,index,engine
RD00452,MB01,TAIL-MB01,ground_vehicle,M1 Abrams,2025-07-13T23:38:33Z,hours_since_last_service,149.8,hours,drivetrain
RD00453,MB01,TAIL-MB01,ground_vehicle,M1 Abrams,2025-07-15T00:04:23Z,vibration_mm_s,0.85,mm/s,drivetrain
RD00454,MB01,TAIL-MB01,ground_vehicle,M1 Abrams,2025-07-15T00:04:23Z,engine_temp_c,172.84,celsius,engine
RD00455,MB01,TAIL-MB01,ground_vehicle,M1 Abrams,2025-07-15T00:04:23Z,oil_quality_index,85.97,index,engine
RD00456,MB01,TAIL-MB01,ground_vehicle,M1 Abrams,2025-07-15T00:04:23Z,hours_since_last_service,150.88,hours,drivetrain
RD00457,MB02,TAIL-MB02,ground_vehicle,M1 Abrams,2025-07-10T03:22:25Z,vibration_mm_s,2.28,mm/s,drivetrain
RD00458,MB02,TAIL-MB02,ground_vehicle,M1 Abrams,2025-07-10T03:22:25Z,engine_temp_c,146.59,celsius,engine
RD00459,MB02,TAIL-MB02,ground_vehicle,M1 Abrams,2025-07-10T03:22:25Z,oil_quality_index,79.37,index,engine
RD00460,MB02,TAIL-MB02,ground_vehicle,M1 Abrams,2025-07-10T03:22:25Z,hours_since_last_service,134.27,hours,drivetrain
RD00461,MB02,TAIL-MB02,ground_vehicle,M1 Abrams,2025-07-11T07:09:42Z,vibration_mm_s,1.39,mm/s,drivetrain
RD00462,MB02,TAIL-MB02,ground_vehicle,M1 Abrams,2025-07-11T07:09:42Z,engine_temp_c,166.84,celsius,engine
RD00463,MB02,TAIL-MB02,ground_vehicle,M1 Abrams,2025-07-11T07:09:42Z,oil_quality_index,92.41,index,engine
RD00464,MB02,TAIL-MB02,ground_vehicle,M1 Abrams,2025-07-11T07:09:42Z,hours_since_last_service,24.73,hours,drivetrain
RD00465,MB02,TAIL-MB02,ground_vehicle,M1 Abrams,2025-07-13T04:49:40Z,vibration_mm_s,3.41,mm/s,drivetrain
RD00466,MB02,TAIL-MB02,ground_vehicle,M1 Abrams,2025-07-13T04:49:40Z,engine_temp_c,133.41,celsius,engine
RD00467,MB02,TAIL-MB02,ground_vehicle,M1 Abrams,2025-07-13T04:49:40Z,oil_quality_index,80.34,index,engine
RD00468,MB02,TAIL-MB02,ground_vehicle,M1 Abrams,2025-07-13T04:49:40Z,hours_since_last_service,113.76,hours,drivetrain
RD00469,MB02,TAIL-MB02,ground_vehicle,M1 Abrams,2025-07-13T09:16:39Z,vibration_mm_s,1.75,mm/s,drivetrain
RD00470,MB02,TAIL-MB02,ground_vehicle,M1 Abrams,2025-07-13T09:16:39Z,engine_temp_c,121.58,celsius,engine
RD00471,MB02,TAIL-MB02,ground_vehicle,M1 Abrams,2025-07-13T09:16:39Z,oil_quality_index,93.08,index,engine
RD00472,MB02,TAIL-MB02,ground_vehicle,M1 Abrams,2025-07-13T09:16:39Z,hours_since_last_service,40.91,hours,drivetrain
RD00473,MB02,TAIL-MB02,ground_vehicle,M1 Abrams,2025-07-13T21:46:38Z,vibration_mm_s,1.2,mm/s,drivetrain
RD00474,MB02,TAIL-MB02,ground_vehicle,M1 Abrams,2025-07-13T21:46:38Z,engine_temp_c,163.88,celsius,engine
RD00475,MB02,TAIL-MB02,ground_vehicle,M1 Abrams,2025-07-13T21:46:38Z,oil_quality_index,76.23,index,engine
RD00476,MB02,TAIL-MB02,ground_vehicle,M1 Abrams,2025-07-13T21:46:38Z,hours_since_last_service,159.65,hours,drivetrain
RD00477,MB02,TAIL-MB02,ground_vehicle,M1 Abrams,2025-07-15T00:11:58Z,vibration_mm_s,2.81,mm/s,drivetrain
RD00478,MB02,TAIL-MB02,ground_vehicle,M1 Abrams,2025-07-15T00:11:58Z,engine_temp_c,135.19,celsius,engine
RD00479,MB02,TAIL-MB02,ground_vehicle,M1 Abrams,2025-07-15T00:11:58Z,oil_quality_index,65.33,index,engine
RD00480,MB02,TAIL-MB02,ground_vehicle,M1 Abrams,2025-07-15T00:11:58Z,hours_since_last_service,171.17,hours,drivetrain
RD00481,MB03,TAIL-MB03,ground_vehicle,M1 Abrams,2025-07-08T20:22:58Z,vibration_mm_s,2.12,mm/s,drivetrain
RD00482,MB03,TAIL-MB03,ground_vehicle,M1 Abrams,2025-07-08T20:22:58Z,engine_temp_c,163.61,celsius,engine
RD00483,MB03,TAIL-MB03,ground_vehicle,M1 Abrams,2025-07-08T20:22:58Z,oil_quality_index,68.07,index,engine
RD00484,MB03,TAIL-MB03,ground_vehicle,M1 Abrams,2025-07-08T20:22:58Z,hours_since_last_service,382.69,hours,drivetrain
RD00485,MB03,TAIL-MB03,ground_vehicle,M1 Abrams,2025-07-11T16:04:51Z,vibration_mm_s,2.78,mm/s,drivetrain
RD00486,MB03,TAIL-MB03,ground_vehicle,M1 Abrams,2025-07-11T16:04:51Z,engine_temp_c,136.84,celsius,engine
RD00487,MB03,TAIL-MB03,ground_vehicle,M1 Abrams,2025-07-11T16:04:51Z,oil_quality_index,84.19,index,engine
RD00488,MB03,TAIL-MB03,ground_vehicle,M1 Abrams,2025-07-11T16:04:51Z,hours_since_last_service,386.59,hours,drivetrain
RD00489,MB03,TAIL-MB03,ground_vehicle,M1 Abrams,2025-07-12T18:30:42Z,vibration_mm_s,2.25,mm/s,drivetrain
RD00490,MB03,TAIL-MB03,ground_vehicle,M1 Abrams,2025-07-12T18:30:42Z,engine_temp_c,143.4,celsius,engine
RD00491,MB03,TAIL-MB03,ground_vehicle,M1 Abrams,2025-07-12T18:30:42Z,oil_quality_index,89.62,index,engine
RD00492,MB03,TAIL-MB03,ground_vehicle,M1 Abrams,2025-07-12T18:30:42Z,hours_since_last_service,384.38,hours,drivetrain
RD00493,MB03,TAIL-MB03,ground_vehicle,M1 Abrams,2025-07-13T02:01:20Z,vibration_mm_s,2.82,mm/s,drivetrain
RD00494,MB03,TAIL-MB03,ground_vehicle,M1 Abrams,2025-07-13T02:01:20Z,engine_temp_c,134.9,celsius,engine
RD00495,MB03,TAIL-MB03,ground_vehicle,M1 Abrams,2025-07-13T02:01:20Z,oil_quality_index,73.3,index,engine
RD00496,MB03,TAIL-MB03,ground_vehicle,M1 Abrams,2025-07-13T02:01:20Z,hours_since_last_service,381.13,hours,drivetrain
RD00497,MB03,TAIL-MB03,ground_vehicle,M1 Abrams,2025-07-13T06:58:21Z,vibration_mm_s,1.14,mm/s,drivetrain
RD00498,MB03,TAIL-MB03,ground_vehicle,M1 Abrams,2025-07-13T06:58:21Z,engine_temp_c,126.58,celsius,engine
RD00499,MB03,TAIL-MB03,ground_vehicle,M1 Abrams,2025-07-13T06:58:21Z,oil_quality_index,82.68,index,engine
RD00500,MB03,TAIL-MB03,ground_vehicle,M1 Abrams,2025-07-13T06:58:21Z,hours_since_last_service,391.06,hours,drivetrain
RD00501,MB03,TAIL-MB03,ground_vehicle,M1 Abrams,2025-07-13T13:22:17Z,vibration_mm_s,1.11,mm/s,drivetrain
RD00502,MB03,TAIL-MB03,ground_vehicle,M1 Abrams,2025-07-13T13:22:17Z,engine_temp_c,131.9,celsius,engine
RD00503,MB03,TAIL-MB03,ground_vehicle,M1 Abrams,2025-07-13T13:22:17Z,oil_quality_index,80.98,index,engine
RD00504,MB03,TAIL-MB03,ground_vehicle,M1 Abrams,2025-07-13T13:22:17Z,hours_since_last_service,390.48,hours,drivetrain
RD00505,MB04,TAIL-MB04,ground_vehicle,M1 Abrams,2025-07-08T22:53:18Z,vibration_mm_s,1.09,mm/s,drivetrain
RD00506,MB04,TAIL-MB04,ground_vehicle,M1 Abrams,2025-07-08T22:53:18Z,engine_temp_c,120.78,celsius,engine
RD00507,MB04,TAIL-MB04,ground_vehicle,M1 Abrams,2025-07-08T22:53:18Z,oil_quality_index,82.63,index,engine
RD00508,MB04,TAIL-MB04,ground_vehicle,M1 Abrams,2025-07-08T22:53:18Z,hours_since_last_service,56.63,hours,drivetrain
RD00509,MB04,TAIL-MB04,ground_vehicle,M1 Abrams,2025-07-09T14:36:42Z,vibration_mm_s,3.72,mm/s,drivetrain
RD00510,MB04,TAIL-MB04,ground_vehicle,M1 Abrams,2025-07-09T14:36:42Z,engine_temp_c,150.43,celsius,engine
RD00511,MB04,TAIL-MB04,ground_vehicle,M1 Abrams,2025-07-09T14:36:42Z,oil_quality_index,88.01,index,engine
RD00512,MB04,TAIL-MB04,ground_vehicle,M1 Abrams,2025-07-09T14:36:42Z,hours_since_last_service,31.47,hours,drivetrain
RD00513,MB04,TAIL-MB04,ground_vehicle,M1 Abrams,2025-07-09T20:13:01Z,vibration_mm_s,3.37,mm/s,drivetrain
RD00514,MB04,TAIL-MB04,ground_vehicle,M1 Abrams,2025-07-09T20:13:01Z,engine_temp_c,147.0,celsius,engine
RD00515,MB04,TAIL-MB04,ground_vehicle,M1 Abrams,2025-07-09T20:13:01Z,oil_quality_index,93.8,index,engine
RD00516,MB04,TAIL-MB04,ground_vehicle,M1 Abrams,2025-07-09T20:13:01Z,hours_since_last_service,107.59,hours,drivetrain
RD00517,MB04,TAIL-MB04,ground_vehicle,M1 Abrams,2025-07-10T05:32:37Z,vibration_mm_s,2.05,mm/s,drivetrain
RD00518,MB04,TAIL-MB04,ground_vehicle,M1 Abrams,2025-07-10T05:32:37Z,engine_temp_c,144.23,celsius,engine
RD00519,MB04,TAIL-MB04,ground_vehicle,M1 Abrams,2025-07-10T05:32:37Z,oil_quality_index,71.08,index,engine
RD00520,MB04,TAIL-MB04,ground_vehicle,M1 Abrams,2025-07-10T05:32:37Z,hours_since_last_service,18.73,hours,drivetrain
RD00521,MB04,TAIL-MB04,ground_vehicle,M1 Abrams,2025-07-11T22:08:20Z,vibration_mm_s,3.61,mm/s,drivetrain
RD00522,MB04,TAIL-MB04,ground_vehicle,M1 Abrams,2025-07-11T22:08:20Z,engine_temp_c,146.28,celsius,engine
RD00523,MB04,TAIL-MB04,ground_vehicle,M1 Abrams,2025-07-11T22:08:20Z,oil_quality_index,92.13,index,engine
RD00524,MB04,TAIL-MB04,ground_vehicle,M1 Abrams,2025-07-11T22:08:20Z,hours_since_last_service,78.12,hours,drivetrain
RD00525,MB04,TAIL-MB04,ground_vehicle,M1 Abrams,2025-07-15T02:04:11Z,vibration_mm_s,0.74,mm/s,drivetrain
RD00526,MB04,TAIL-MB04,ground_vehicle,M1 Abrams,2025-07-15T02:04:11Z,engine_temp_c,154.62,celsius,engine
RD00527,MB04,TAIL-MB04,ground_vehicle,M1 Abrams,2025-07-15T02:04:11Z,oil_quality_index,66.77,index,engine
RD00528,MB04,TAIL-MB04,ground_vehicle,M1 Abrams,2025-07-15T02:04:11Z,hours_since_last_service,35.36,hours,drivetrain
RD00529,BR01,TAIL-BR01,ground_vehicle,M2 Bradley,2025-07-09T01:53:59Z,vibration_mm_s,3.11,mm/s,drivetrain
RD00530,BR01,TAIL-BR01,ground_vehicle,M2 Bradley,2025-07-09T01:53:59Z,engine_temp_c,132.41,celsius,engine
RD00531,BR01,TAIL-BR01,ground_vehicle,M2 Bradley,2025-07-09T01:53:59Z,oil_quality_index,82.24,index,engine
RD00532,BR01,TAIL-BR01,ground_vehicle,M2 Bradley,2025-07-09T01:53:59Z,hours_since_last_service,86.59,hours,drivetrain
RD00533,BR01,TAIL-BR01,ground_vehicle,M2 Bradley,2025-07-10T09:02:39Z,vibration_mm_s,1.96,mm/s,drivetrain
RD00534,BR01,TAIL-BR01,ground_vehicle,M2 Bradley,2025-07-10T09:02:39Z,engine_temp_c,167.31,celsius,engine
RD00535,BR01,TAIL-BR01,ground_vehicle,M2 Bradley,2025-07-10T09:02:39Z,oil_quality_index,97.67,index,engine
RD00536,BR01,TAIL-BR01,ground_vehicle,M2 Bradley,2025-07-10T09:02:39Z,hours_since_last_service,61.91,hours,drivetrain
RD00537,BR01,TAIL-BR01,ground_vehicle,M2 Bradley,2025-07-12T04:33:25Z,vibration_mm_s,2.55,mm/s,drivetrain
RD00538,BR01,TAIL-BR01,ground_vehicle,M2 Bradley,2025-07-12T04:33:25Z,engine_temp_c,153.53,celsius,engine
RD00539,BR01,TAIL-BR01,ground_vehicle,M2 Bradley,2025-07-12T04:33:25Z,oil_quality_index,89.42,index,engine
RD00540,BR01,TAIL-BR01,ground_vehicle,M2 Bradley,2025-07-12T04:33:25Z,hours_since_last_service,171.09,hours,drivetrain
RD00541,BR01,TAIL-BR01,ground_vehicle,M2 Bradley,2025-07-12T11:51:40Z,vibration_mm_s,1.19,mm/s,drivetrain
RD00542,BR01,TAIL-BR01,ground_vehicle,M2 Bradley,2025-07-12T11:51:40Z,engine_temp_c,131.61,celsius,engine
RD00543,BR01,TAIL-BR01,ground_vehicle,M2 Bradley,2025-07-12T11:51:40Z,oil_quality_index,86.79,index,engine
RD00544,BR01,TAIL-BR01,ground_vehicle,M2 Bradley,2025-07-12T11:51:40Z,hours_since_last_service,36.7,hours,drivetrain
RD00545,BR01,TAIL-BR01,ground_vehicle,M2 Bradley,2025-07-13T14:25:35Z,vibration_mm_s,1.07,mm/s,drivetrain
RD00546,BR01,TAIL-BR01,ground_vehicle,M2 Bradley,2025-07-13T14:25:35Z,engine_temp_c,124.13,celsius,engine
RD00547,BR01,TAIL-BR01,ground_vehicle,M2 Bradley,2025-07-13T14:25:35Z,oil_quality_index,65.09,index,engine
RD00548,BR01,TAIL-BR01,ground_vehicle,M2 Bradley,2025-07-13T14:25:35Z,hours_since_last_service,86.59,hours,drivetrain
RD00549,BR01,TAIL-BR01,ground_vehicle,M2 Bradley,2025-07-15T04:58:41Z,vibration_mm_s,2.46,mm/s,drivetrain
RD00550,BR01,TAIL-BR01,ground_vehicle,M2 Bradley,2025-07-15T04:58:41Z,engine_temp_c,136.02,celsius,engine
RD00551,BR01,TAIL-BR01,ground_vehicle,M2 Bradley,2025-07-15T04:58:41Z,oil_quality_index,72.64,index,engine
RD00552,BR01,TAIL-BR01,ground_vehicle,M2 Bradley,2025-07-15T04:58:41Z,hours_since_last_service,130.18,hours,drivetrain
RD00553,BR02,TAIL-BR02,ground_vehicle,M2 Bradley,2025-07-11T10:16:38Z,vibration_mm_s,2.68,mm/s,drivetrain
RD00554,BR02,TAIL-BR02,ground_vehicle,M2 Bradley,2025-07-11T10:16:38Z,engine_temp_c,171.35,celsius,engine
RD00555,BR02,TAIL-BR02,ground_vehicle,M2 Bradley,2025-07-11T10:16:38Z,oil_quality_index,79.03,index,engine
RD00556,BR02,TAIL-BR02,ground_vehicle,M2 Bradley,2025-07-11T10:16:38Z,hours_since_last_service,102.58,hours,drivetrain
RD00557,BR02,TAIL-BR02,ground_vehicle,M2 Bradley,2025-07-12T15:00:35Z,vibration_mm_s,2.64,mm/s,drivetrain
RD00558,BR02,TAIL-BR02,ground_vehicle,M2 Bradley,2025-07-12T15:00:35Z,engine_temp_c,169.96,celsius,engine
RD00559,BR02,TAIL-BR02,ground_vehicle,M2 Bradley,2025-07-12T15:00:35Z,oil_quality_index,92.28,index,engine
RD00560,BR02,TAIL-BR02,ground_vehicle,M2 Bradley,2025-07-12T15:00:35Z,hours_since_last_service,22.14,hours,drivetrain
RD00561,BR02,TAIL-BR02,ground_vehicle,M2 Bradley,2025-07-13T01:28:50Z,vibration_mm_s,1.05,mm/s,drivetrain
RD00562,BR02,TAIL-BR02,ground_vehicle,M2 Bradley,2025-07-13T01:28:50Z,engine_temp_c,136.92,celsius,engine
RD00563,BR02,TAIL-BR02,ground_vehicle,M2 Bradley,2025-07-13T01:28:50Z,oil_quality_index,89.72,index,engine
RD00564,BR02,TAIL-BR02,ground_vehicle,M2 Bradley,2025-07-13T01:28:50Z,hours_since_last_service,106.77,hours,drivetrain
RD00565,BR02,TAIL-BR02,ground_vehicle,M2 Bradley,2025-07-13T04:06:06Z,vibration_mm_s,1.45,mm/s,drivetrain
RD00566,BR02,TAIL-BR02,ground_vehicle,M2 Bradley,2025-07-13T04:06:06Z,engine_temp_c,126.84,celsius,engine
RD00567,BR02,TAIL-BR02,ground_vehicle,M2 Bradley,2025-07-13T04:06:06Z,oil_quality_index,87.73,index,engine
RD00568,BR02,TAIL-BR02,ground_vehicle,M2 Bradley,2025-07-13T04:06:06Z,hours_since_last_service,128.95,hours,drivetrain
RD00569,BR02,TAIL-BR02,ground_vehicle,M2 Bradley,2025-07-13T18:21:18Z,vibration_mm_s,3.61,mm/s,drivetrain
RD00570,BR02,TAIL-BR02,ground_vehicle,M2 Bradley,2025-07-13T18:21:18Z,engine_temp_c,147.53,celsius,engine
RD00571,BR02,TAIL-BR02,ground_vehicle,M2 Bradley,2025-07-13T18:21:18Z,oil_quality_index,81.3,index,engine
RD00572,BR02,TAIL-BR02,ground_vehicle,M2 Bradley,2025-07-13T18:21:18Z,hours_since_last_service,23.68,hours,drivetrain
RD00573,BR02,TAIL-BR02,ground_vehicle,M2 Bradley,2025-07-14T17:13:01Z,vibration_mm_s,0.63,mm/s,drivetrain
RD00574,BR02,TAIL-BR02,ground_vehicle,M2 Bradley,2025-07-14T17:13:01Z,engine_temp_c,143.76,celsius,engine
RD00575,BR02,TAIL-BR02,ground_vehicle,M2 Bradley,2025-07-14T17:13:01Z,oil_quality_index,75.64,index,engine
RD00576,BR02,TAIL-BR02,ground_vehicle,M2 Bradley,2025-07-14T17:13:01Z,hours_since_last_service,52.56,hours,drivetrain
RD00577,BR03,TAIL-BR03,ground_vehicle,M2 Bradley,2025-07-08T21:20:34Z,vibration_mm_s,2.72,mm/s,drivetrain
RD00578,BR03,TAIL-BR03,ground_vehicle,M2 Bradley,2025-07-08T21:20:34Z,engine_temp_c,134.82,celsius,engine
RD00579,BR03,TAIL-BR03,ground_vehicle,M2 Bradley,2025-07-08T21:20:34Z,oil_quality_index,66.33,index,engine
RD00580,BR03,TAIL-BR03,ground_vehicle,M2 Bradley,2025-07-08T21:20:34Z,hours_since_last_service,138.57,hours,drivetrain
RD00581,BR03,TAIL-BR03,ground_vehicle,M2 Bradley,2025-07-12T06:38:00Z,vibration_mm_s,2.05,mm/s,drivetrain
RD00582,BR03,TAIL-BR03,ground_vehicle,M2 Bradley,2025-07-12T06:38:00Z,engine_temp_c,155.83,celsius,engine
RD00583,BR03,TAIL-BR03,ground_vehicle,M2 Bradley,2025-07-12T06:38:00Z,oil_quality_index,95.23,index,engine
RD00584,BR03,TAIL-BR03,ground_vehicle,M2 Bradley,2025-07-12T06:38:00Z,hours_since_last_service,40.85,hours,drivetrain
RD00585,BR03,TAIL-BR03,ground_vehicle,M2 Bradley,2025-07-14T02:26:27Z,vibration_mm_s,2.43,mm/s,drivetrain
RD00586,BR03,TAIL-BR03,ground_vehicle,M2 Bradley,2025-07-14T02:26:27Z,engine_temp_c,154.91,celsius,engine
RD00587,BR03,TAIL-BR03,ground_vehicle,M2 Bradley,2025-07-14T02:26:27Z,oil_quality_index,81.23,index,engine
RD00588,BR03,TAIL-BR03,ground_vehicle,M2 Bradley,2025-07-14T02:26:27Z,hours_since_last_service,25.51,hours,drivetrain
RD00589,BR03,TAIL-BR03,ground_vehicle,M2 Bradley,2025-07-14T21:43:55Z,vibration_mm_s,1.65,mm/s,drivetrain
RD00590,BR03,TAIL-BR03,ground_vehicle,M2 Bradley,2025-07-14T21:43:55Z,engine_temp_c,138.33,celsius,engine
RD00591,BR03,TAIL-BR03,ground_vehicle,M2 Bradley,2025-07-14T21:43:55Z,oil_quality_index,87.11,index,engine
RD00592,BR03,TAIL-BR03,ground_vehicle,M2 Bradley,2025-07-14T21:43:55Z,hours_since_last_service,155.81,hours,drivetrain
RD00593,BR03,TAIL-BR03,ground_vehicle,M2 Bradley,2025-07-14T23:36:03Z,vibration_mm_s,1.59,mm/s,drivetrain
RD00594,BR03,TAIL-BR03,ground_vehicle,M2 Bradley,2025-07-14T23:36:03Z,engine_temp_c,158.15,celsius,engine
RD00595,BR03,TAIL-BR03,ground_vehicle,M2 Bradley,2025-07-14T23:36:03Z,oil_quality_index,74.51,index,engine
RD00596,BR03,TAIL-BR03,ground_vehicle,M2 Bradley,2025-07-14T23:36:03Z,hours_since_last_service,170.68,hours,drivetrain
RD00597,BR03,TAIL-BR03,ground_vehicle,M2 Bradley,2025-07-15T05:55:41Z,vibration_mm_s,3.18,mm/s,drivetrain
RD00598,BR03,TAIL-BR03,ground_vehicle,M2 Bradley,2025-07-15T05:55:41Z,engine_temp_c,150.26,celsius,engine
RD00599,BR03,TAIL-BR03,ground_vehicle,M2 Bradley,2025-07-15T05:55:41Z,oil_quality_index,80.01,index,engine
RD00600,BR03,TAIL-BR03,ground_vehicle,M2 Bradley,2025-07-15T05:55:41Z,hours_since_last_service,63.47,hours,drivetrain
